u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,ref,junction,bridge,tunnel,maxspeed,access
1489219972,1489219802,0,135619440,residential,,Obanta Avenue,False,True,129.4283988285106,"LINESTRING (537791.6465167241 730000.6240594, 537781.2646696735 730003.2700568407, 537769.412998273 730005.3291505425, 537762.1392422037 730005.3241623185, 537755.6302441229 730002.390211671, 537682.6326410776 729946.1824912004)",,,,,,
1489219972,1489219950,0,135619487,residential,,,False,False,155.8200256177932,"LINESTRING (537791.6465167241 730000.6240594, 537817.0493642587 729936.2922577278, 537850.9852056998 729857.3852183813)",,,,,,
1489219860,1489219857,0,135619457,residential,,,False,False,89.39844441930066,"LINESTRING (538252.858107125 731746.133660988, 538334.0457979107 731783.4777001415)",,,,,,
1489219860,12468242407,0,135619411,residential,,,False,False,366.0229453728877,"LINESTRING (538252.858107125 731746.133660988, 538349.5553618104 731608.1170242061, 538357.4417815572 731601.1028049976, 538365.170282412 731598.6208967608, 538378.4660605377 731601.8028756806, 538512.9274627342 731696.2044735169)",,,,,,
1489219860,1489219803,0,135619411,residential,,,False,True,90.6568597554915,"LINESTRING (538252.858107125 731746.133660988, 538214.9852292893 731796.4945459786, 538211.6548500659 731800.9914850782, 538208.5452588605 731805.9086558645, 538199.2067336804 731818.791921029)",,,,,,
1489219805,1489219962,0,135619447,residential,,Olorunmbe Street,False,False,221.12293715742658,"LINESTRING (537572.2818424017 730165.9070784408, 537749.7572162627 730297.225317769)",,,,,,
1489219805,1489219885,0,135619447,residential,,Olorunmbe Street,False,True,81.63070249242273,"LINESTRING (537572.2818424017 730165.9070784408, 537505.9882818458 730118.4815689874)",,,,,,
1489219805,6818805523,0,282443809,residential,,Ojora Street,False,False,80.84891154407158,"LINESTRING (537572.2818424017 730165.9070784408, 537598.211977064 730089.7691622918)",,,,,,
1489219832,5566946936,0,135619467,residential,,Ashogbon Street,False,False,17.51176080212312,"LINESTRING (537936.8684600209 730528.5514050213, 537948.5838317635 730515.6034040124)",,,,,,
1489219832,1489219854,0,23711680,tertiary,,Adeniyi Jones Avenue,False,False,158.83858530931036,"LINESTRING (537936.8684600209 730528.5514050213, 537896.3419053173 730498.9190642226, 537834.8338312401 730453.9394957741, 537815.3107680423 730439.665549726, 537808.8472723323 730434.9407637602)",,,,,,
1489219832,5573796283,0,23711680,tertiary,,Adeniyi Jones Avenue,False,True,241.78377144835605,"LINESTRING (537936.8684600209 730528.5514050213, 537975.9811516207 730556.5577652665, 538013.9421712519 730587.4486303789, 538060.4320288432 730625.5420173978, 538081.1741247603 730651.1700546725, 538096.580577497 730671.6539814626, 538103.6579734781 730683.7195350209, 538109.4656411427 730693.6064387913)",,,,,,
5566946936,1489219832,0,135619467,residential,,Ashogbon Street,False,True,17.51176080212312,"LINESTRING (537948.5838317635 730515.6034040124, 537936.8684600209 730528.5514050213)",,,,,,
5566829123,1489219836,0,135619493,residential,,,False,True,125.19984862336946,"LINESTRING (538701.985827891 730736.1384019513, 538666.388006431 730740.7895016025, 538578.3305214428 730756.0826344254)",,,,,,
1489219852,5573446117,0,135619414,residential,,Akinola Cole Crescent,False,False,76.88934553496969,"LINESTRING (538015.8082993845 731182.1583686996, 538007.0175038159 731106.217709414)",,,,,,
1489219852,5573446118,0,135619463,residential,,Ladipo Oluwole Street,False,False,236.52488305160506,"LINESTRING (538015.8082993845 731182.1583686996, 538021.3357502801 731181.5873476546, 538049.9568990073 731178.6223848023, 538118.5085432044 731171.285344065, 538251.1678151622 731157.0837755243)",,,,,,
1489219852,1489219914,0,135619463,residential,,Ladipo Oluwole Street,False,True,906.4400229443756,"LINESTRING (538015.8082993845 731182.1583686996, 537925.4234450336 731191.4924222169, 537875.445199909 731195.2939421372, 537844.768444805 731197.6274633368, 537810.5216823274 731199.2842109704, 537760.3012089353 731201.7148884423, 537747.5443448437 731202.3362447697, 537721.2680899194 731203.279966852, 537639.6133225096 731200.504553537, 537603.1467725665 731199.1309296405, 537578.4525352288 731198.2075621595, 537549.9567899561 731195.6676270107, 537516.0559201307 731192.6376126183, 537452.4655436024 731186.9342652779, 537443.7112084528 731186.1765847785, 537362.35585272 731181.9757366073, 537312.2969214846 731174.4466745736, 537283.4032035281 731171.9176634537, 537201.8176801299 731164.7763564015, 537111.5881768798 731157.1208215859)",,,,,,
1489219855,1489220036,0,135619484,residential,,,False,False,33.284703733934805,"LINESTRING (538452.7998159799 730675.8262023178, 538470.7661974746 730671.1405227234, 538485.0617863906 730667.590913196)",,,,,,
12468242407,1489219860,0,135619411,residential,,,False,True,366.0229453728877,"LINESTRING (538512.9274627342 731696.2044735169, 538378.4660605377 731601.8028756806, 538365.170282412 731598.6208967608, 538357.4417815572 731601.1028049976, 538349.5553618104 731608.1170242061, 538252.858107125 731746.133660988)",,,,,,
1489219928,1489219873,0,135619399,residential,,,False,True,84.29873188497709,"LINESTRING (538309.7597666223 731070.4116527322, 538332.8436348145 731129.780322305, 538338.0365363046 731149.2733459049)",,,,,,
1489220043,1489219902,0,135619451,residential,,,False,True,23.343304145202808,"LINESTRING (537689.5003217544 729586.446154984, 537668.1606757944 729577.001930985)",,,,,,
1489220047,1489219949,0,135619386,residential,,,False,True,244.4450220985915,"LINESTRING (538376.4401417049 730687.5682304475, 538280.3495561146 730729.9070366637, 538216.4605413821 730755.5536908152, 538149.1368569722 730776.6987803816)",,,,,,
1489220016,1489219950,0,135619487,residential,,,False,True,24.146869850180234,"LINESTRING (537860.1203422379 729835.1605533033, 537850.9852056998 729857.3852183813)",,,,,,
5573319721,1489219958,0,582875526,residential,,,False,True,31.297390082280977,"LINESTRING (538586.1495030933 731223.5132922813, 538584.0868233767 731217.1885652408, 538583.7164145523 731209.4500263602, 538584.7623202202 731199.7336930197, 538587.8065917628 731193.4788783793)",,,,,,
1489219997,11402441756,0,135619418,residential,,,False,False,877.2444189100612,"LINESTRING (536697.4348812536 731074.585081808, 536697.6208361756 731060.965859981, 536698.0630025715 731027.8353276198, 536710.968144299 730589.7255372823, 536710.0186187488 730571.4515473921, 536713.148951007 730419.3414899902, 536713.5719466073 730398.3710794402, 536718.8550454982 730300.1981573149, 536719.5058536009 730202.8512480116)",,,,,,
1489219997,5514247195,0,135619491,tertiary,,Akanni Doherty Street,False,False,268.20235905353246,"LINESTRING (536697.4348812536 731074.585081808, 536672.0896835385 731071.7381791522, 536643.9256401379 731068.9557377695, 536585.3643286822 731063.8205447079, 536569.8010893505 731062.3730862235, 536527.6549547542 731057.5141862908, 536517.4745832684 731056.7999263903, 536494.2879402724 731049.4110740848, 536488.7944764878 731048.7552035722, 536431.5052763522 731042.239187688)",,,,,,
1489219997,5514571756,0,135619491,tertiary,,Akanni Doherty Street,False,True,409.30125438932885,"LINESTRING (536697.4348812536 731074.585081808, 536754.7339461605 731082.8038030309, 536804.6516539591 731086.8279256984, 536842.0779867352 731091.1753631997, 536931.2461292556 731099.2608672701, 536952.2034559036 731101.1652951159, 537104.9955282232 731114.5006256242)",,,,,,
11402441756,1489219997,0,135619418,residential,,,False,True,877.2444189100612,"LINESTRING (536719.5058536009 730202.8512480116, 536718.8550454982 730300.1981573149, 536713.5719466073 730398.3710794402, 536713.148951007 730419.3414899902, 536710.0186187488 730571.4515473921, 536710.968144299 730589.7255372823, 536698.0630025715 731027.8353276198, 536697.6208361756 731060.965859981, 536697.4348812536 731074.585081808)",,,,,,
5514247195,1489219997,0,135619491,tertiary,,Akanni Doherty Street,False,True,268.20235905353246,"LINESTRING (536431.5052763522 731042.239187688, 536488.7944764878 731048.7552035722, 536494.2879402724 731049.4110740848, 536517.4745832684 731056.7999263903, 536527.6549547542 731057.5141862908, 536569.8010893505 731062.3730862235, 536585.3643286822 731063.8205447079, 536643.9256401379 731068.9557377695, 536672.0896835385 731071.7381791522, 536697.4348812536 731074.585081808)",,,,,,
5514571756,1489219773,0,135617575,secondary,,Oba Akran Avenue,True,False,770.036695039144,"LINESTRING (537104.9955282232 731114.5006256242, 537109.5818351929 731067.068139444, 537111.1784504044 731043.5448832698, 537112.5922021529 731028.9094569164, 537114.7970871992 731004.9554794986, 537123.4345218751 730916.9219349169, 537129.5304837838 730843.8325878605, 537135.8619698287 730782.118654151, 537136.7887652298 730768.3451644495, 537138.57437503 730743.252275434, 537152.6369382612 730593.504197346, 537157.9696128593 730537.6706772217, 537166.165016969 730465.953535937, 537168.554460554 730447.0295609848, 537171.701044724 730420.036191236, 537173.3240370562 730406.605868033, 537174.7908219217 730395.3200446184, 537180.3246282774 730352.7080448528)",,,,,,
5514571756,1489219997,0,135619491,tertiary,,Akanni Doherty Street,False,False,409.30125438932885,"LINESTRING (537104.9955282232 731114.5006256242, 536952.2034559036 731101.1652951159, 536931.2461292556 731099.2608672701, 536842.0779867352 731091.1753631997, 536804.6516539591 731086.8279256984, 536754.7339461605 731082.8038030309, 536697.4348812536 731074.585081808)",,,,,,
12468242408,1489220002,0,135619483,residential,,,False,False,47.30393072319676,"LINESTRING (538522.5769580532 731145.1462780862, 538521.9856774952 731168.6481204936, 538520.6095705838 731192.1273038301)",,,,,,
1489220026,1489220036,0,135619432,residential,,,False,True,62.49672986535727,"LINESTRING (538465.592366378 730608.5453036667, 538485.0617863906 730667.590913196)",,,,,,
13167091275,1489568749,0,570278074,residential,,,False,False,4.955272519111323,"LINESTRING (537114.5913325824 731980.7068321181, 537119.4100645047 731981.8708293724)",,,,,,
1489587694,1489587697,0,135660021,residential,,,False,False,107.45030598040938,"LINESTRING (537359.1367468641 732631.8272172855, 537385.3761829796 732635.2278202407, 537446.4971854871 732644.8760137984, 537456.0570905311 732647.2814040824, 537465.1197320758 732649.4543082969)",,,,,,
