osmid,y,x,street_count,highway,geometry
1486325709,734811.0391900877,539533.6202359622,3,,POINT (539533.6202359622 734811.0391900877)
1486325649,735235.9875435784,539510.3774368751,3,,POINT (539510.3774368751 735235.9875435784)
1486325873,735082.193906971,539433.0930657005,3,,POINT (539433.0930657005 735082.193906971)
5610577185,734925.4725448542,539907.3185009155,1,,POINT (539907.3185009155 734925.4725448542)
1486325915,734631.6851400045,539743.8756219519,3,,POINT (539743.8756219519 734631.6851400045)
1486325699,734966.5382549218,539934.1150677626,1,,POINT (539934.1150677626 734966.5382549218)
1486325787,734829.0035719151,539625.9583610388,3,,POINT (539625.9583610388 734829.0035719151)
6852874221,735585.3587000468,539308.4143411573,3,,POINT (539308.4143411573 735585.3587000468)
1486325803,734592.257508759,539689.1786599051,3,,POINT (539689.1786599051 734592.257508759)
1486325741,734163.5191411545,539745.1882616994,3,,POINT (539745.1882616994 734163.5191411545)
1486325776,734194.3300562415,539777.6190435722,3,,POINT (539777.6190435722 734194.3300562415)
1486326037,733940.6239126254,539101.3136763592,1,,POINT (539101.3136763592 733940.6239126254)
1486325752,734700.4223235989,539696.8044392075,3,,POINT (539696.8044392075 734700.4223235989)
1486325883,734758.8395845827,539656.8260865262,3,,POINT (539656.8260865262 734758.8395845827)
1486325977,734257.2751900553,539086.4085181118,3,,POINT (539086.4085181118 734257.2751900553)
12375187302,734192.8673357071,538926.7975113407,1,,POINT (538926.7975113407 734192.8673357071)
5610607149,734236.4906859151,539469.3169557097,3,,POINT (539469.3169557097 734236.4906859151)
9771309629,734267.8246333634,539353.2878259767,3,,POINT (539353.2878259767 734267.8246333634)
1486325779,734986.0025501983,539150.0748425698,3,,POINT (539150.0748425698 734986.0025501983)
5610516784,734938.4071137359,539158.6310570751,1,,POINT (539158.6310570751 734938.4071137359)
4537826896,734968.7738688394,539034.1816376881,1,,POINT (539034.1816376881 734968.7738688394)
1486326025,734764.6712856945,539680.1666571436,3,,POINT (539680.1666571436 734764.6712856945)
1486325837,734520.507707614,539728.3599365475,3,,POINT (539728.3599365475 734520.507707614)
1486325830,734176.4989246444,539655.8552869101,1,,POINT (539655.8552869101 734176.4989246444)
1486325851,734328.2838289452,539277.7379593913,1,,POINT (539277.7379593913 734328.2838289452)
9771309628,734296.6200574026,539319.6202762875,3,,POINT (539319.6202762875 734296.6200574026)
1486325868,734298.737542253,538988.0138625477,3,,POINT (538988.0138625477 734298.737542253)
11301881912,734461.0964666086,538970.4226983348,3,,POINT (538970.4226983348 734461.0964666086)
11301606595,734331.0356529223,538936.1831627017,1,,POINT (538936.1831627017 734331.0356529223)
10181946334,735011.380138667,539969.8067902931,1,,POINT (539969.8067902931 735011.380138667)
5610607200,734273.1567039372,539142.5710725196,1,,POINT (539142.5710725196 734273.1567039372)
1486325991,734260.5420777515,539325.9909005081,3,,POINT (539325.9909005081 734260.5420777515)
1486325908,734488.1422677158,539380.3541069229,1,,POINT (539380.3541069229 734488.1422677158)
1486325930,735178.3824907067,539065.6555650041,1,,POINT (539065.6555650041 735178.3824907067)
12673717573,734657.0260039634,539489.0977800179,1,,POINT (539489.0977800179 734657.0260039634)
5480700512,735504.2735990761,538985.9719065693,1,,POINT (538985.9719065693 735504.2735990761)
9526761921,734146.2137959288,539340.6415692469,1,,POINT (539340.6415692469 734146.2137959288)
10682584808,734316.2976418029,539657.0693936406,3,,POINT (539657.0693936406 734316.2976418029)
11268734627,733895.7713724613,539204.5087366313,1,,POINT (539204.5087366313 733895.7713724613)
1486368002,733257.871571265,537996.4529886598,3,,POINT (537996.4529886598 733257.871571265)
1486368225,733323.4550288493,538149.8657923958,3,,POINT (538149.8657923958 733323.4550288493)
1486368031,733114.2923812587,538058.8733810912,3,,POINT (538058.8733810912 733114.2923812587)
3974132818,733330.6768232845,537867.3287227864,4,,POINT (537867.3287227864 733330.6768232845)
1486368004,733364.8400645248,538255.5653870851,1,,POINT (538255.5653870851 733364.8400645248)
1486368113,733362.976915082,538247.0221962825,3,,POINT (538247.0221962825 733362.976915082)
1486368017,733379.075152924,539050.325847746,3,traffic_signals,POINT (539050.325847746 733379.075152924)
1489135766,733372.8791079461,539042.7253286269,3,,POINT (539042.7253286269 733372.8791079461)
1486368128,733092.5332105537,538005.9411281934,3,,POINT (538005.9411281934 733092.5332105537)
8925827186,733156.1830827432,538160.7706164408,3,,POINT (538160.7706164408 733156.1830827432)
1489587763,732832.5095057847,537708.2551567323,3,,POINT (537708.2551567323 732832.5095057847)
1489587795,732773.6805562282,537472.1867014288,3,,POINT (537472.1867014288 732773.6805562282)
1486368038,732917.680415615,538322.4873577219,3,,POINT (538322.4873577219 732917.680415615)
12065354085,732926.5878719421,538318.7339080621,4,,POINT (538318.7339080621 732926.5878719421)
1486368039,732973.424106387,538299.3571151602,3,,POINT (538299.3571151602 732973.424106387)
5608786528,733055.7124986836,538263.8060961652,3,,POINT (538263.8060961652 733055.7124986836)
12921390346,732990.8317263691,538341.7913633811,1,,POINT (538341.7913633811 732990.8317263691)
1486368048,733371.8816825624,539054.7303380248,4,traffic_signals,POINT (539054.7303380248 733371.8816825624)
1486368085,733430.4563369588,538517.668269351,3,,POINT (538517.668269351 733430.4563369588)
1486368086,733438.0751991655,538520.7689945358,3,,POINT (538520.7689945358 733438.0751991655)
1489135920,733365.5745389183,539046.3561396216,4,traffic_signals,POINT (539046.3561396216 733365.5745389183)
1489163733,733456.9329701565,538424.091494216,3,,POINT (538424.091494216 733456.9329701565)
1486368089,733476.2274577728,538681.2965385892,3,,POINT (538681.2965385892 733476.2274577728)
1489163778,733489.854686289,538661.0808405218,3,,POINT (538661.0808405218 733489.854686289)
1489163665,733468.9110118984,538699.4518101001,3,,POINT (538699.4518101001 733468.9110118984)
1486368123,733393.4362229067,538630.541229713,3,,POINT (538630.541229713 733393.4362229067)
1486368091,732913.5179846456,537900.3912139864,3,,POINT (537900.3912139864 732913.5179846456)
1486368174,733025.4460728278,537851.5226605481,3,,POINT (537851.5226605481 733025.4460728278)
5608744598,732836.8990356805,537933.9149938978,3,,POINT (537933.9149938978 732836.8990356805)
1486368245,733445.9649062926,538247.6496153991,3,,POINT (538247.6496153991 733445.9649062926)
13800358164,733086.9077266898,538007.8904833483,1,,POINT (538007.8904833483 733086.9077266898)
8882694190,733199.8456813289,537772.6999043167,4,,POINT (537772.6999043167 733199.8456813289)
1486368207,733243.0606355567,537775.8867561412,2,,POINT (537775.8867561412 733243.0606355567)
1486368254,733231.1962748423,537788.0318903298,3,,POINT (537788.0318903298 733231.1962748423)
1489136183,733249.0004471896,538179.8178569679,3,,POINT (538179.8178569679 733249.0004471896)
12065354089,732771.6618720304,537960.8539798576,4,,POINT (537960.8539798576 732771.6618720304)
1486368249,733177.6212615843,538212.8960557749,3,,POINT (538212.8960557749 733177.6212615843)
1489135956,733128.8949505251,538232.7051234001,3,,POINT (538232.7051234001 733128.8949505251)
8882694189,733202.6838323814,537768.4864883136,3,,POINT (537768.4864883136 733202.6838323814)
1486368261,733443.7138116114,538126.5473043409,3,traffic_signals,POINT (538126.5473043409 733443.7138116114)
3970081417,733453.4896963482,538131.6362392996,3,traffic_signals,POINT (538131.6362392996 733453.4896963482)
1489135504,733503.2256863043,540490.9277210103,1,,POINT (540490.9277210103 733503.2256863043)
1489164058,733533.0430153061,540389.8088677411,3,,POINT (540389.8088677411 733533.0430153061)
5618689790,732582.5742470529,539191.3099372424,3,,POINT (539191.3099372424 732582.5742470529)
1489135518,733218.7882458761,539521.8146813739,3,,POINT (539521.8146813739 733218.7882458761)
1489135740,733134.6202142399,539509.9041557692,1,,POINT (539509.9041557692 733134.6202142399)
1489135749,733257.1598013914,539430.6491801712,1,,POINT (539430.6491801712 733257.1598013914)
1489136069,733301.1627003853,539545.2775754393,3,,POINT (539545.2775754393 733301.1627003853)
1489135530,733519.3321844975,539552.0839763847,4,,POINT (539552.0839763847 733519.3321844975)
1489136018,733450.1915896594,539637.7003524231,3,,POINT (539637.7003524231 733450.1915896594)
1489136053,733527.4069410427,539558.76561093,3,,POINT (539558.76561093 733527.4069410427)
1489135961,733446.5806891994,539490.0811620642,3,,POINT (539490.0811620642 733446.5806891994)
1489135532,733569.9129693905,540046.7536062773,3,,POINT (540046.7536062773 733569.9129693905)
1489135737,733489.9892384534,540034.1113439184,3,,POINT (540034.1113439184 733489.9892384534)
1489135928,733560.5601324461,540166.8363063285,3,,POINT (540166.8363063285 733560.5601324461)
1489163873,733581.1051765318,539962.5276623534,3,,POINT (539962.5276623534 733581.1051765318)
1489135545,733713.2785319857,539325.3558754738,3,,POINT (539325.3558754738 733713.2785319857)
1489135644,733703.799936857,539318.7857758901,3,,POINT (539318.7857758901 733703.799936857)
1489135548,733358.9667624261,539421.1361017557,3,,POINT (539421.1361017557 733358.9667624261)
1489135838,733156.7764951842,539329.0823332743,3,,POINT (539329.0823332743 733156.7764951842)
1489135550,733301.6413089831,539824.6485321608,4,,POINT (539824.6485321608 733301.6413089831)
1489135608,733310.1031739911,539831.5509495,3,,POINT (539831.5509495 733310.1031739911)
1489135552,733196.9985269029,539749.9460914056,3,,POINT (539749.9460914056 733196.9985269029)
1489136222,733218.4166036239,539969.8554204924,3,,POINT (539969.8554204924 733218.4166036239)
1489135572,733148.5514472121,539849.1663840488,3,,POINT (539849.1663840488 733148.5514472121)
1489135645,733247.7626756987,539644.3794740887,3,,POINT (539644.3794740887 733247.7626756987)
1489135568,733403.8123450199,539308.7321455458,3,,POINT (539308.7321455458 733403.8123450199)
1489135643,733451.7713503237,539252.2135032574,1,,POINT (539252.2135032574 733451.7713503237)
1489135848,733493.6407975607,539367.4842505577,3,,POINT (539367.4842505577 733493.6407975607)
1489135684,733273.7396041307,539242.6358364838,3,,POINT (539242.6358364838 733273.7396041307)
1489136133,733031.548125326,540091.4061554683,3,,POINT (540091.4061554683 733031.548125326)
1489136131,732865.501316073,539993.5577429658,3,,POINT (539993.5577429658 732865.501316073)
1489135599,733458.4435356765,539644.801895269,4,,POINT (539644.801895269 733458.4435356765)
1489135681,733530.7162622296,539701.8307005999,3,,POINT (539701.8307005999 733530.7162622296)
1489163738,733406.7105356079,539710.0560395502,4,,POINT (539710.0560395502 733406.7105356079)
1489135639,732947.9394279519,540043.3501745085,3,,POINT (540043.3501745085 732947.9394279519)
1489135778,733006.2858044149,539921.5392840734,1,,POINT (539921.5392840734 733006.2858044149)
1489136196,733697.9897200827,539325.1347230838,4,traffic_signals,POINT (539325.1347230838 733697.9897200827)
4411834878,733264.4854072793,539609.5924086706,3,,POINT (539609.5924086706 733264.4854072793)
1489136195,733042.1433742398,539565.3279872446,3,,POINT (539565.3279872446 733042.1433742398)
1489135668,733644.5451765233,540275.5315120411,1,,POINT (540275.5315120411 733644.5451765233)
1489135993,733827.7898016083,540277.8507041755,3,,POINT (540277.8507041755 733827.7898016083)
1489135672,733078.7666541106,539318.0955946399,3,,POINT (539318.0955946399 733078.7666541106)
1489135936,733108.750606158,539122.2129257902,4,,POINT (539122.2129257902 733108.750606158)
1489135842,733061.6943327556,539435.8744712679,3,,POINT (539435.8744712679 733061.6943327556)
1489136185,733591.154980816,539629.1202523895,3,,POINT (539629.1202523895 733591.154980816)
1489136200,733637.0373120515,539758.525146884,3,,POINT (539758.525146884 733637.0373120515)
1489136043,733477.5800312684,540131.9564635012,3,,POINT (540131.9564635012 733477.5800312684)
1489163731,733320.6453330413,540008.1814520359,3,,POINT (540008.1814520359 733320.6453330413)
1489135784,733585.1259727111,539316.3617566156,1,,POINT (539316.3617566156 733585.1259727111)
1489136047,733520.8744648154,539391.1305651069,3,,POINT (539391.1305651069 733520.8744648154)
1489135806,733706.893741545,539332.0810578396,4,,POINT (539332.0810578396 733706.893741545)
1489135821,733612.4075938064,539850.0671747222,3,,POINT (539850.0671747222 733612.4075938064)
1489136116,733808.9022525753,540179.2221999211,3,,POINT (540179.2221999211 733808.9022525753)
1489135835,733678.830985963,539980.6727734593,1,,POINT (539980.6727734593 733678.830985963)
1489136212,733656.8457145505,540180.6159351784,3,,POINT (540180.6159351784 733656.8457145505)
1489135892,733200.9770603246,539457.5611831069,1,,POINT (539457.5611831069 733200.9770603246)
5610786636,733547.068507819,539244.6508757663,1,,POINT (539244.6508757663 733547.068507819)
1489136180,733813.6363994075,539712.9998541574,3,,POINT (539712.9998541574 733813.6363994075)
1489135891,733160.1371028951,540152.671434884,3,,POINT (540152.671434884 733160.1371028951)
1489135896,733228.2139864969,539973.8497250521,4,,POINT (539973.8497250521 733228.2139864969)
1489136070,733150.0629982544,540148.2131014833,4,,POINT (540148.2131014833 733150.0629982544)
1489136114,733299.117439591,540002.1839465996,3,,POINT (540002.1839465996 733299.117439591)
1489135925,733830.3037338223,540404.0699625529,3,,POINT (540404.0699625529 733830.3037338223)
1489136197,733952.5736233592,540395.51273012,3,,POINT (540395.51273012 733952.5736233592)
1489163631,733725.2368341885,540400.1460384743,3,,POINT (540400.1460384743 733725.2368341885)
1489135968,733537.7518011396,540374.0981411769,3,,POINT (540374.0981411769 733537.7518011396)
12065354103,732971.655500551,539129.5730515568,3,,POINT (539129.5730515568 732971.655500551)
12065343357,733320.633409844,539072.0769334532,3,,POINT (539072.0769334532 733320.633409844)
12921390347,733135.957998403,538247.2690029653,1,,POINT (538247.2690029653 733135.957998403)
13399534929,733626.1109354565,540387.4853278759,3,,POINT (540387.4853278759 733626.1109354565)
1489135990,733653.5518080037,540391.6544316746,3,,POINT (540391.6544316746 733653.5518080037)
13399534924,733651.6768184496,540397.503189873,1,,POINT (540397.503189873 733651.6768184496)
1489136006,733370.2157039541,540115.5098015409,1,,POINT (540115.5098015409 733370.2157039541)
1489163847,733397.1210105458,539703.0217898957,3,,POINT (539703.0217898957 733397.1210105458)
1489136049,732598.2288732369,539192.9568324969,3,,POINT (539192.9568324969 732598.2288732369)
11007051084,733667.950809131,539382.1266709274,3,,POINT (539382.1266709274 733667.950809131)
1489136066,733667.1558816915,539537.0327747974,3,,POINT (539537.0327747974 733667.1558816915)
10046766229,733785.459428603,539577.5583453418,1,,POINT (539577.5583453418 733785.459428603)
1489136084,733216.5069721023,538094.9701480313,1,,POINT (538094.9701480313 733216.5069721023)
11332232760,732782.2497197156,539949.9558839065,3,,POINT (539949.9558839065 732782.2497197156)
1489136135,732993.8720014358,539648.1112949549,1,,POINT (539648.1112949549 732993.8720014358)
11007051083,733658.7702470488,539374.9484112109,3,,POINT (539374.9484112109 733658.7702470488)
1489164168,733976.5457261848,540492.755463851,3,,POINT (540492.755463851 733976.5457261848)
1489163602,733527.2909785124,538730.924534739,3,,POINT (538730.924534739 733527.2909785124)
1489163764,733492.3664617189,538711.4063554482,3,,POINT (538711.4063554482 733492.3664617189)
1489163895,733490.0714448026,538858.1563077819,1,,POINT (538858.1563077819 733490.0714448026)
1489163605,733567.4436923191,538749.477324696,4,,POINT (538749.477324696 733567.4436923191)
1489163893,733588.9674047019,538781.0423411933,3,,POINT (538781.0423411933 733588.9674047019)
5608579628,733553.8947222732,538880.1078047778,1,,POINT (538880.1078047778 733553.8947222732)
1489163741,733609.2467873117,538710.0415702153,3,,POINT (538710.0415702153 733609.2467873117)
1489163607,734495.6501873906,537943.1458050739,3,,POINT (537943.1458050739 734495.6501873906)
1489181576,734437.9142794345,537947.098753812,3,,POINT (537947.098753812 734437.9142794345)
1489163628,734584.81117317,537918.3243148914,3,,POINT (537918.3243148914 734584.81117317)
1489181715,734575.2934961059,538220.8411495801,3,,POINT (538220.8411495801 734575.2934961059)
1489163608,733785.8307109054,538532.1860710041,3,,POINT (538532.1860710041 733785.8307109054)
1489164124,733723.0308789467,538566.2863998958,4,,POINT (538566.2863998958 733723.0308789467)
1489163737,733823.1213855579,538568.1392635964,3,,POINT (538568.1392635964 733823.1213855579)
1489163629,733701.1512569748,538515.7536410402,3,,POINT (538515.7536410402 733701.1512569748)
1489163609,735334.3027163743,538746.0047535009,3,,POINT (538746.0047535009 735334.3027163743)
1489164018,735338.8637826196,538817.5383632109,3,,POINT (538817.5383632109 735338.8637826196)
1489163833,735341.263515742,538647.1282232084,3,,POINT (538647.1282232084 735341.263515742)
1489164068,735443.52088454,538664.7079817548,4,,POINT (538664.7079817548 735443.52088454)
1489163612,734962.4924824426,538169.4157343981,3,,POINT (538169.4157343981 734962.4924824426)
1489181857,734974.7924102814,538179.5983386702,3,,POINT (538179.5983386702 734974.7924102814)
1489181781,734887.8411473798,538123.3200229254,3,,POINT (538123.3200229254 734887.8411473798)
1489181769,735035.9987623091,538111.1907246851,4,,POINT (538111.1907246851 735035.9987623091)
1489163613,733691.3953439747,538397.4205355704,3,,POINT (538397.4205355704 733691.3953439747)
5608579635,733702.7829805304,538399.2806148253,3,,POINT (538399.2806148253 733702.7829805304)
1489163940,733634.7985655243,538386.273931785,3,,POINT (538386.273931785 733634.7985655243)
1489163792,733922.6955089055,538401.458768149,1,,POINT (538401.458768149 733922.6955089055)
1489163624,733694.0902720075,538519.9700306936,3,,POINT (538519.9700306936 733694.0902720075)
1489163759,733640.6400309067,538550.2724255795,3,,POINT (538550.2724255795 733640.6400309067)
1489163625,735381.0583017191,538503.109122116,3,,POINT (538503.109122116 735381.0583017191)
1489163744,735470.040865572,538539.1353125373,3,,POINT (538539.1353125373 735470.040865572)
1489163875,735336.1301965668,538484.847589224,4,,POINT (538484.847589224 735336.1301965668)
5608452725,734617.5561510406,538047.1513343843,3,,POINT (538047.1513343843 734617.5561510406)
1489181620,734730.0452790202,537882.9080712005,3,,POINT (537882.9080712005 734730.0452790202)
1489163811,733615.9963145548,538467.6307392973,3,,POINT (538467.6307392973 733615.9963145548)
1489163857,733723.0621573429,540509.1474595239,1,,POINT (540509.1474595239 733723.0621573429)
1489163644,733458.4221736651,538372.2156343514,3,,POINT (538372.2156343514 733458.4221736651)
1489164084,733456.3219199171,538293.3824196928,3,,POINT (538293.3824196928 733456.3219199171)
1489163646,735097.1473776095,538700.8431057327,1,,POINT (538700.8431057327 735097.1473776095)
1489163943,735132.7069391194,538586.5155326077,3,,POINT (538586.5155326077 735132.7069391194)
1489163648,735740.0228654718,538763.6785656982,1,,POINT (538763.6785656982 735740.0228654718)
1489163890,735540.3773910317,538782.7543940339,3,,POINT (538782.7543940339 735540.3773910317)
1489163988,733420.6800839667,538809.8899131811,1,,POINT (538809.8899131811 733420.6800839667)
1489163682,734044.23314643,537944.8956272801,4,,POINT (537944.8956272801 734044.23314643)
1489181668,734026.196104565,538030.6504251572,3,,POINT (538030.6504251572 734026.196104565)
1489163688,733783.3565620236,537949.2325008861,2,,POINT (537949.2325008861 733783.3565620236)
1489181855,734116.2086367165,537942.6018897208,3,,POINT (537942.6018897208 734116.2086367165)
1489163700,733830.3409216976,538694.7087854292,3,,POINT (538694.7087854292 733830.3409216976)
1489163720,733843.8262229789,538692.6875076413,1,,POINT (538692.6875076413 733843.8262229789)
1489164177,733758.116283569,538610.2550275179,3,,POINT (538610.2550275179 733758.116283569)
1489163784,733790.739181376,538704.9502788414,3,,POINT (538704.9502788414 733790.739181376)
1489163711,735305.9293450459,538138.6468422168,1,,POINT (538138.6468422168 735305.9293450459)
4537826903,735323.261801715,538152.6171477553,3,,POINT (538152.6171477553 735323.261801715)
1489163713,733570.9972303725,538599.8969819376,3,,POINT (538599.8969819376 733570.9972303725)
1489163942,733525.9593345772,538582.6739631847,3,,POINT (538582.6739631847 733525.9593345772)
1489163851,733607.4878970365,538630.0255805969,3,,POINT (538630.0255805969 733607.4878970365)
1489163718,734725.2020438041,538103.9351654714,3,,POINT (538103.9351654714 734725.2020438041)
1489164146,734644.1134378978,538068.6759742809,3,,POINT (538068.6759742809 734644.1134378978)
1489181785,734749.7335400047,538232.3253660018,1,,POINT (538232.3253660018 734749.7335400047)
1489163999,733544.893371327,538437.3163005814,3,,POINT (538437.3163005814 733544.893371327)
1489163736,733669.2751793022,538602.3369230701,4,,POINT (538602.3369230701 733669.2751793022)
1489163800,733845.0544312806,538553.1904328084,1,,POINT (538553.1904328084 733845.0544312806)
1489163740,735425.5427453915,538425.0307102536,1,,POINT (538425.0307102536 735425.5427453915)
1489164106,735489.81748697,538444.6160926454,3,,POINT (538444.6160926454 735489.81748697)
1489164110,733645.0185449757,538692.6400033354,3,,POINT (538692.6400033354 733645.0185449757)
1489163755,733513.6774554363,539985.9111170246,1,,POINT (539985.9111170246 733513.6774554363)
1489163967,733487.9182487832,539968.376684398,3,,POINT (539968.376684398 733487.9182487832)
